fips,year,crop_nr,forest_nr,urban_nr
20067,2002,11.17981743,NA,12858.65384
20067,2003,25.25707461,NA,12253.96134
20067,2004,21.93329063,NA,11887.28226
20067,2005,34.09723003,NA,18066.35393
20067,2006,11.09438383,NA,20176.41976
20067,2007,15.40286413,NA,16085.35597
20067,2008,22.05679919,NA,9425.192745
20067,2009,13.39789033,NA,11594.20076
20067,2010,31.63209158,NA,22092.86086
20067,2011,40.84489157,NA,17273.98853
20067,2012,43.20462224,NA,15799.62245
20067,2013,NA,NA,58126.9392
20069,1982,4.97689783,NA,NA
20069,1987,21.14743588,NA,NA
20069,1992,34.22448701,NA,NA
20069,1997,38.45649563,NA,13811.86658
20069,1998,NA,NA,14536.47973
20069,1999,NA,NA,15241.24046
20069,2000,24.4675482,NA,15749.33108
20069,2001,23.11686288,NA,18526.5965
20069,2002,9.63074757,NA,12858.65384
20069,2003,17.10257161,NA,12253.96134
20069,2004,13.24043078,NA,11887.28226
20069,2005,22.97026223,NA,18066.35393
20069,2006,3.553036349,NA,20176.41976
20069,2007,10.94288536,NA,16085.35597
20069,2008,14.73778189,NA,9425.192745
20069,2009,23.26933535,NA,11594.20076
20069,2010,59.8980415,NA,22092.86086
20069,2011,58.47768039,NA,17273.98853
20069,2012,62.55143026,NA,15799.62245
20069,2013,NA,NA,58126.9392
20071,1982,2.770577598,NA,NA
20071,1987,7.60213151,NA,NA
20071,1992,28.40638163,NA,NA
20071,1997,13.96329517,NA,13813.06186
20071,1998,NA,NA,14537.73772
20071,1999,NA,NA,15242.55944
20071,2000,20.49720495,NA,15750.69403
20071,2001,25.46507481,NA,18528.1998
20071,2002,-2.619853713,NA,12859.76663
20071,2003,57.71821929,NA,12255.0218
20071,2004,7.054328769,NA,11888.31099
20071,2005,25.35007921,NA,18067.94392
20071,2006,0.884611559,NA,20175.41532
20071,2007,35.49122756,NA,16086.49678
20071,2008,23.13619807,NA,9426.769074
20071,2009,17.61112084,NA,11593.67935
20071,2010,35.03934075,NA,22096.70347
20071,2011,45.70562781,NA,17281.04881
20071,2012,33.0833556,NA,22128.31148
20071,2013,NA,NA,46606.33091
20073,1982,-3.381575627,NA,NA
20073,1987,6.453877837,NA,NA
20073,1992,4.803965488,NA,NA
20073,1997,5.649787512,NA,35872.88102
20073,1998,NA,11.49661995,37754.88307
20073,1999,NA,10.37877453,39585.32343
20073,2000,11.41856123,11.28918223,40904.96218
20073,2001,24.56931524,10.89727909,48118.21692
20073,2002,12.68291313,10.6594498,33397.14851
20073,2003,35.03966647,10.7940954,31826.61045
20073,2004,33.34069407,11.8453603,30874.25294
20073,2005,24.47889286,13.10854439,41228.15459
20073,2006,24.74515989,11.90663233,43227.57751
20073,2007,26.87482356,11.19145309,32988.20848
20073,2008,16.60146362,10.06740682,26246.70639
20073,2009,0.44815199,9.476659597,22168.72734
20073,2010,37.37155576,9.720005723,71843.40579
20073,2011,-3.591785071,9.645780605,74875.51069
20073,2012,17.61187151,9.27972901,15078.98296
20073,2013,NA,10.49165433,15348.50669
20073,2014,NA,11.43288342,NA
20075,1982,6.806253667,NA,NA
20075,1987,44.01153058,NA,NA
20075,1992,19.02455438,NA,NA
20075,1997,3.705143045,NA,13816.36826
20075,1998,NA,NA,14541.21758
20075,1999,NA,NA,15246.20802
20075,2000,9.836145526,NA,15754.46424
20075,2001,24.97946726,NA,18532.63485
20075,2002,3.23103386,NA,12862.84484
20075,2003,18.31407483,NA,12257.95526
20075,2004,11.98527975,NA,11891.15667
20075,2005,22.78130393,NA,18072.7778
20075,2006,2.047081904,NA,20180.76042
20075,2007,24.6680405,NA,16089.15044
20075,2008,18.84167412,NA,9431.59881
20075,2009,17.8368009,NA,11596.21819
20075,2010,70.82092329,NA,22103.37519
20075,2011,40.99101767,NA,17279.49658
20075,2012,38.91127477,NA,15800.76582
20075,2013,NA,NA,58123.87141
20077,1982,50.42612385,NA,NA
20077,1987,24.91471516,NA,NA
20077,1992,30.36966286,NA,NA
20077,1997,52.27267212,NA,15955.4833
20077,1998,NA,21.22315665,16792.5572
20077,1999,NA,19.22593728,17606.69756
20077,2000,10.76066992,18.07817505,18193.6444
20077,2001,-2.586924201,17.9332897,21401.94444
20077,2002,12.48271555,19.81585914,14854.33091
20077,2003,67.9485829,18.97662991,14155.78948
20077,2004,36.71137496,21.0440666,13732.20141
20077,2005,48.24921347,19.65422002,12071.56568
20077,2006,37.4687945,18.21107075,11530.10905
20077,2007,13.02573794,18.66884021,11129.09278
20077,2008,63.02154465,19.54924153,5958.966147
20077,2009,14.27989612,19.54399677,8705.883597
20077,2010,14.44621302,21.5950572,18101.90926
20077,2011,28.25959524,20.14675768,21150.02786
20077,2012,32.15266153,20.30784175,22476.39231
20077,2013,NA,21.28773367,28935.48125
20077,2014,NA,21.22315665,NA
20079,1982,28.63258125,NA,NA
20079,1987,50.75546253,NA,NA
20079,1992,58.59830226,NA,NA
20079,1997,107.92543,NA,14058.33134
20079,1998,NA,2.736519182,14981.88114
20079,1999,NA,2.430777948,15666.83607
20079,2000,27.0271019,2.255074546,16599.26906
20079,2001,9.603492986,2.232894996,21847.5235
20079,2002,10.04289724,2.521085223,25620.27898
20079,2003,45.18510892,2.392613115,27318.7626
20079,2004,66.41703153,2.709103459,20997.15995
20079,2005,40.69985773,2.496340948,19530.42337
20079,2006,49.06215647,2.275418679,25071.13134
20079,2007,39.14982766,2.345495606,20985.39886
20079,2008,103.2923844,2.480270479,21410.83825
20079,2009,93.34813402,2.479467593,21863.51971
20079,2010,50.09621214,2.793451002,18152.35683
20079,2011,48.33977781,2.571740312,11300.73157
20079,2012,114.5488939,2.596399618,36608.10582
20079,2013,NA,2.746404855,32979.58338
20079,2014,NA,2.736519182,NA
20081,1982,10.91947631,NA,NA
20081,1987,16.77380813,NA,NA
20081,1992,66.66539965,NA,NA
20081,1997,70.45303328,NA,13811.86658
20081,1998,NA,NA,14536.47973
20081,1999,NA,NA,15241.24046
20081,2000,43.05534171,NA,15749.33108
20081,2001,29.04711772,NA,18526.5965
20081,2002,24.080282,NA,12858.65384
20081,2003,34.64239615,NA,12253.96134
20081,2004,27.02253752,NA,11887.28226
20081,2005,35.51514301,NA,18066.35393
20081,2006,9.063428609,NA,20176.41976
20081,2007,15.74090733,NA,16085.35597
20081,2008,15.33772468,NA,9425.192745
20081,2009,31.39411667,NA,11594.20076
20081,2010,41.22869019,NA,22092.86086
20081,2011,36.97251415,NA,17273.98853
20081,2012,35.63283708,NA,15799.62245
20081,2013,NA,NA,58126.9392
20083,1982,6.196430539,NA,NA
20083,1987,11.26054206,NA,NA
20083,1992,10.11209491,NA,NA
20083,1997,17.51650534,NA,13811.95883
20083,1998,NA,NA,14536.57682
20083,1999,NA,NA,15241.34226
20083,2000,9.090239719,NA,15749.43628
20083,2001,3.535998897,NA,18526.72025
20083,2002,0.980614269,NA,12858.73973
20083,2003,7.600147525,NA,12254.04319
20083,2004,4.266755984,NA,11887.36166
20083,2005,9.616691019,NA,18066.09603
20083,2006,-0.971811288,NA,20176.04778
20083,2007,7.222616391,NA,16085.14273
20083,2008,25.00361181,NA,9425.04361
20083,2009,20.12109777,NA,11594.0765
20083,2010,34.05543601,NA,22092.68915
20083,2011,27.88431525,NA,17274.15525
20083,2012,25.34068257,NA,15800.63146
20083,2013,NA,NA,58123.7765
20085,1982,-6.578287935,NA,NA
20085,1987,9.390491949,NA,NA
20085,1992,27.6543377,NA,NA
20085,1997,-6.990333209,NA,17776.18136
20085,1998,NA,22.38848436,18469.03316
20085,1999,NA,21.67206739,18864.02344
20085,2000,-12.17323501,21.27705841,19838.78332
20085,2001,8.964839797,20.02064736,26724.65006
20085,2002,-4.236012343,20.60087595,31585.0306
20085,2003,11.03262839,21.8105794,34275.43815
20085,2004,29.65098953,22.31707557,26410.16427
20085,2005,8.371561353,21.08864135,27110.35437
20085,2006,-2.676463487,21.62434641,27436.69459
20085,2007,6.614853063,20.15686949,24494.56303
20085,2008,0.635598172,18.32644571,28050.00708
20085,2009,7.321271324,15.77321581,36379.51967
20085,2010,-19.83837958,17.69136672,34663.53552
20085,2011,31.54860183,16.88742859,26887.10302
20085,2012,4.457038866,15.66002863,43946.26488
20085,2013,NA,16.38212084,28475.59139
20085,2014,NA,19.46617608,NA
20087,1982,14.88591354,NA,NA
20087,1987,5.800434244,NA,NA
20087,1992,69.75298164,NA,NA
20087,1997,33.1820891,NA,17777.41313
20087,1998,NA,53.29382454,18470.31294
20087,1999,NA,53.09079496,18865.33059
20087,2000,-0.746575163,52.92740227,19840.15802
20087,2001,26.6245253,51.97368221,26726.5019
20087,2002,-3.33886411,54.04645207,31587.21923
20087,2003,11.58559744,58.79621928,34277.81321
20087,2004,44.18652372,59.45340372,26411.99432
20087,2005,8.777165433,55.50427655,27113.26359
20087,2006,-30.81492135,60.40825353,27434.97044
20087,2007,-17.4737572,58.45193115,24494.33647
20087,2008,5.639863778,51.2674929,28053.72445
20087,2009,36.81707519,41.9831806,36385.82137
20087,2010,6.135834412,45.396848,34665.83954
20087,2011,93.26126583,45.51788725,26885.32492
20087,2012,49.43911918,40.6295091,33395.54479
20087,2013,NA,42.20017384,31635.4049
20087,2014,NA,53.79302912,NA
20089,1982,10.1816272,NA,NA
20089,1987,46.83626425,NA,NA
20089,1992,40.78458289,NA,NA
20089,1997,49.41194294,NA,16291.88392
20089,1998,NA,77.09041933,17146.60643
20089,1999,NA,76.95651712,17977.91189
20089,2000,3.984130516,76.83225924,18577.23374
20089,2001,23.58698598,73.48790989,21853.17661
20089,2002,-3.268197453,75.90007172,15167.51516
20089,2003,43.8774908,82.03878957,14454.24589
20089,2004,26.93214124,83.83757584,14021.72701
20089,2005,18.09432582,78.73581037,17230.0718
20089,2006,25.59884531,82.94408848,21976.47543
20089,2007,31.00330603,80.2115768,16339.67618
20089,2008,74.58234588,71.04623251,11436.76126
20089,2009,40.93151703,59.25521174,8301.3019
20089,2010,30.30941836,64.72078045,29443.91322
20089,2011,137.4656941,65.3408841,23855.06455
20089,2012,64.51238532,59.33059764,13458.05387
20089,2013,NA,60.40155154,35267.93283
20089,2014,NA,76.32311943,NA
20091,1982,16.18354358,NA,NA
20091,1987,10.66600338,NA,NA
20091,1992,35.77387718,NA,NA
20091,1997,51.24228155,NA,16519.1527
20091,1998,NA,26.53147174,17398.21404
20091,1999,NA,26.08987782,18334.27936
20091,2000,-1.367072877,25.82995729,20340.66359
20091,2001,57.04730108,25.34079418,27228.20711
20091,2002,-49.54259151,26.43038298,32472.74719
20091,2003,18.40255728,28.29620409,35230.39498
20091,2004,51.85683982,28.92848641,27226.00862
20091,2005,27.96970253,26.98660395,27266.58341
20091,2006,26.16540526,28.88215468,32892.60026
20091,2007,16.11226112,27.79386544,31880.07864
20091,2008,48.78906355,25.15830096,30611.60527
20091,2009,24.68553078,21.40635551,37457.62332
20091,2010,14.18489781,23.30435675,37183.00515
20091,2011,78.10096127,23.00404853,32417.28672
20091,2012,54.05040195,21.0566137,93363.00999
20091,2013,NA,22.02465227,68911.20437
20091,2014,NA,26.7884779,NA
20093,1982,7.458475376,NA,NA
20093,1987,30.79491024,NA,NA
20093,1992,33.78162483,NA,NA
20093,1997,22.67843022,NA,11487.27194
20093,1998,NA,NA,12089.92968
20093,1999,NA,NA,12676.07625
20093,2000,9.757615488,NA,13768.21566
20093,2001,31.39782886,NA,18264.2393
20093,2002,14.88263565,NA,21576.06734
20093,2003,35.15574562,NA,23206.47692
20093,2004,24.23492211,NA,17907.24045
20093,2005,29.48797912,NA,23495.14534
20093,2006,8.822608578,NA,28607.40856
20093,2007,24.36396935,NA,27436.7238
20093,2008,30.19204578,NA,21536.79354
20093,2009,48.35705125,NA,35911.08624
20093,2010,72.57620722,NA,25828.88408
20093,2011,63.41770905,NA,22698.54967
20093,2012,61.2952402,NA,24088.2616
20093,2013,NA,NA,54680.76317
20095,1982,34.51198753,NA,NA
20095,1987,25.5922833,NA,NA
20095,1992,31.83039064,NA,NA
20095,1997,61.77433407,NA,13471.18765
20095,1998,NA,5.326755756,14356.16556
20095,1999,NA,4.641119985,15012.51347
20095,2000,12.30249516,4.247098752,15906.00356
20095,2001,6.043408937,4.19736031,20935.0656
20095,2002,15.48426832,4.843637315,24550.25262
20095,2003,75.15139646,4.555533967,26177.79938
20095,2004,69.3506339,5.265275007,20120.21733
20095,2005,69.86622497,4.788147384,15699.99755
20095,2006,106.4240051,4.292721205,16349.64351
20095,2007,31.82513521,4.449871249,18982.8708
20095,2008,76.75112754,4.752108775,13617.12178
20095,2009,19.74788874,4.750308274,26964.30212
20095,2010,6.467556259,5.454427423,21161.97389
20095,2011,17.10657518,4.957233184,27787.41481
20095,2012,46.49008399,5.012532569,34267.66145
20095,2013,NA,5.348924737,27220.43015
20095,2014,NA,5.326755756,NA
20097,1982,6.240954277,NA,NA
20097,1987,41.88135059,NA,NA
20097,1992,30.39429504,NA,NA
20097,1997,50.54131734,NA,15956.15167
20097,1998,NA,NA,16793.26064
20097,1999,NA,NA,17607.43511
20097,2000,26.36943991,NA,18194.40653
20097,2001,9.108238557,NA,21402.84096
20097,2002,11.4840301,NA,14854.95315
20097,2003,95.17195606,NA,14156.38246
20097,2004,64.19138813,NA,13732.77665
20097,2005,64.43537497,NA,12072.16899
20097,2006,47.64549357,NA,11530.53368
20097,2007,68.92470176,NA,11129.20598
20097,2008,34.41635079,NA,5958.840924
20097,2009,21.34353916,NA,8706.177785
20097,2010,29.73052291,NA,18101.7806
20097,2011,64.44697404,NA,21148.95169
20097,2012,47.02118784,NA,22476.65572
20097,2013,NA,NA,28935.72355
20099,1982,5.110016365,NA,NA
20099,1987,31.08624723,NA,NA
20099,1992,26.21057807,NA,NA
20099,1997,32.53419647,NA,8595.081995
20099,1998,NA,12.88696194,9046.006524
20099,1999,NA,11.75146379,9484.576957
20099,2000,-1.313028673,11.24504033,10301.74467
20099,2001,14.12632988,11.11477607,13665.78898
20099,2002,-1.46111582,11.99541573,16143.78669
20099,2003,22.87050083,11.61415552,17363.70244
20099,2004,19.43808051,12.72874715,13398.67296
20099,2005,17.76058098,12.15272331,16173.87971
20099,2006,4.64281948,11.32800858,20752.42685
20099,2007,-0.142015323,11.46065117,21224.06151
20099,2008,7.083637584,11.74146322,28571.07367
20099,2009,-2.151138683,11.67787823,30812.37416
20099,2010,35.48344268,12.71031029,25375.41362
20099,2011,38.09887192,11.98940293,29255.86526
20099,2012,38.85829507,12.02826874,12827.18155
20099,2013,NA,12.61769527,19788.57954
20099,2014,NA,12.68177971,NA
20101,1982,3.051553193,NA,NA
20101,1987,9.496296027,NA,NA
20101,1992,7.096068815,NA,NA
20101,1997,11.20205186,NA,13811.87696
20101,1998,NA,NA,14536.49066
20101,1999,NA,NA,15241.25192
20101,2000,4.956163521,NA,15749.34292
20101,2001,5.434277914,NA,18526.61043
20101,2002,0.822029285,NA,12858.66351
20101,2003,8.07501118,NA,12253.97055
20101,2004,0.185737646,NA,11887.2912
20101,2005,8.228246402,NA,18066.35714
20101,2006,3.806678381,NA,20176.21346
20101,2007,9.020751277,NA,16085.37809
20101,2008,23.54649526,NA,9425.195027
20101,2009,13.33402957,NA,11594.0994
20101,2010,36.01362504,NA,22092.9905
20101,2011,19.11314077,NA,17274.56262
20101,2012,25.67349627,NA,22130.21696
20101,2013,NA,NA,46602.68995
20103,1982,15.03613613,NA,NA
20103,1987,25.84196026,NA,NA
20103,1992,64.56539518,NA,NA
20103,1997,7.061112456,NA,16118.51063
20103,1998,NA,18.43618854,16976.25194
20103,1999,NA,18.29930748,17889.61469
20103,2000,-35.51312017,18.24330062,19847.33771
20103,2001,0.954336774,17.67127211,26567.83636
20103,2002,-12.67226427,18.21597676,31685.17964
20103,2003,-15.22709724,19.72753453,34375.94569
20103,2004,31.25106193,19.94642191,26565.69119
20103,2005,-6.66003603,18.51777714,27138.00662
20103,2006,-39.6231837,19.91004592,27424.97625
20103,2007,-33.23683833,18.58345745,24508.77616
20103,2008,26.51912249,16.78223738,28097.78792
20103,2009,-14.85781727,14.17683655,36438.06951
20103,2010,-1.158591031,15.66991919,34684.31856
20103,2011,14.18394352,15.39360405,26896.33916
20103,2012,7.521866176,14.08003464,33408.89495
20103,2013,NA,15.06233241,31647.97125
20103,2014,NA,18.63635645,NA
20105,1982,25.30613142,NA,NA
20105,1987,22.4152312,NA,NA
20105,1992,20.16357798,NA,NA
20105,1997,33.58295653,NA,16291.44857
20105,1998,NA,92.84254892,17146.14824
20105,1999,NA,92.80496678,17977.43149
20105,2000,15.13298576,92.78288534,18576.73732
20105,2001,16.40302789,79.90499708,21852.59265
20105,2002,NA,80.57534303,15167.10986
20105,2003,42.57607507,85.16218034,14453.85965
20105,2004,32.16806095,90.73686912,14021.35233
20105,2005,30.37698737,86.68604759,17229.89909
20105,2006,21.88309732,81.49290778,21975.69292
20105,2007,45.51186304,74.87667061,16339.61726
20105,2008,92.06514098,71.04049871,11436.4555
20105,2009,34.88177892,65.0578285,8301.117125
20105,2010,39.19791156,75.11165526,29443.05786
20105,2011,62.24068074,76.52972568,23855.32505
20105,2012,34.85917418,75.01681869,13457.78607
20105,2013,NA,73.22090509,35268.24898
20105,2014,NA,88.36683116,NA
20107,1982,-7.712969547,NA,NA
20107,1987,22.15807458,NA,NA
20107,1992,30.8370481,NA,NA
20107,1997,42.94142107,NA,7924.681544
20107,1998,NA,9.710733013,8346.390896
20107,1999,NA,9.092645055,8795.446588
20107,2000,-6.604826132,8.976360489,9757.963027
20107,2001,10.17570232,8.613766641,13062.10278
20107,2002,-16.2652854,8.90474679,15578.04961
20107,2003,3.948702865,8.952088574,16900.96737
20107,2004,26.31360843,9.463296759,13061.0481
20107,2005,13.77357311,9.390204804,15260.70925
20107,2006,-9.584220794,9.05283075,28699.00326
20107,2007,-5.588726407,8.726999971,19021.11207
20107,2008,4.794776191,8.393844463,13555.58014
20107,2009,16.87997142,7.959190024,22645.22447
20107,2010,-14.28498029,8.553599519,28221.0801
20107,2011,-14.62051056,8.173151021,33713.47991
20107,2012,-17.05621517,7.998007793,20231.97415
20107,2013,NA,8.35008575,14525.72613
20107,2014,NA,8.82012859,NA
20109,1982,8.172690423,NA,NA
20109,1987,16.77871713,NA,NA
20109,1992,17.91846151,NA,NA
20109,1997,8.10428821,NA,14103.49807
20109,1998,NA,NA,14843.4111
20109,1999,NA,NA,15563.05255
20109,2000,7.294773995,NA,16081.87128
20109,2001,15.69022794,NA,18917.77744
20109,2002,1.692514189,NA,13130.15866
20109,2003,21.79509624,NA,12512.69835
20109,2004,4.108992487,NA,12138.277
20109,2005,30.85288647,NA,18156.74582
20109,2006,0.174874362,NA,14382.88607
20109,2007,46.1205344,NA,16706.62643
20109,2008,35.99067307,NA,9489.271888
20109,2009,41.43596559,NA,8747.819616
20109,2010,50.96177329,NA,25733.54743
20109,2011,78.66889756,NA,33396.00361
20109,2012,45.86178947,NA,22130.22524
20109,2013,NA,NA,46602.67487
20111,1982,-1.981413918,NA,NA
20111,1987,12.46129386,NA,NA
20111,1992,23.80323934,NA,NA
20111,1997,32.08737799,NA,29836.95567
20111,1998,NA,8.016014787,31402.29445
20111,1999,NA,7.367909322,32924.74724
20111,2000,0.249488583,6.996167171,35761.46211
20111,2001,13.57910589,6.709311863,47439.40084
20111,2002,-1.708384147,7.307907758,56041.51863
20111,2003,6.997858691,7.073245119,60276.33248
20111,2004,19.42344608,7.84225994,46512.13465
20111,2005,13.13618555,7.359041255,53619.75888
20111,2006,9.635111449,6.753112219,61292.99114
20111,2007,5.142405953,6.773316549,56270.63635
20111,2008,12.15421524,7.076191307,59977.94515
20111,2009,-2.280273745,7.070570984,68667.36881
20111,2010,1.731531057,7.893929872,83996.4707
20111,2011,0.606996597,7.446359504,98393.35795
20111,2012,-2.950702164,7.530636131,22989.76102
20111,2013,NA,7.80246079,14438.87106
20111,2014,NA,7.939049372,NA
20113,1982,21.52917055,NA,NA
20113,1987,41.76853133,NA,NA
20113,1992,48.56786659,NA,NA
20113,1997,96.98474851,NA,10854.62759
20113,1998,NA,13.45513353,11424.09485
20113,1999,NA,12.65632509,11977.96027
20113,2000,20.60727827,12.19726577,13009.95173
20113,2001,2.154684129,10.49273754,17258.36358
20113,2002,3.608583057,11.25262389,20387.79763
20113,2003,55.7577317,11.35021955,21928.41484
20113,2004,78.90568964,12.87161726,16921.02591
20113,2005,71.33025315,11.93319539,13658.20026
20113,2006,54.27012447,10.56115196,18459.3136
20113,2007,48.76386187,9.883468187,17726.882
20113,2008,126.5787436,10.03241789,15942.02967
20113,2009,70.26837032,9.611804148,38945.85459
20113,2010,42.68895423,11.62392947,29229.82766
20113,2011,68.58747137,11.21463153,49130.1293
20113,2012,79.9361588,11.27965945,31850.52153
20113,2013,NA,11.39957243,30944.63395
20113,2014,NA,12.91151246,NA
20115,1982,3.10080814,NA,NA
20115,1987,25.36170865,NA,NA
20115,1992,32.82965971,NA,NA
20115,1997,39.64164622,NA,35868.06447
20115,1998,NA,54.67698316,37749.81384
20115,1999,NA,54.12114957,39580.00842
20115,2000,2.489763096,53.80172307,40899.46999
20115,2001,4.7340834,50.44945912,48111.75623
20115,2002,1.120295671,52.11225285,33392.66437
20115,2003,32.69410103,55.09188813,31822.33719
20115,2004,41.1586415,57.27127528,30870.10754
20115,2005,27.74774859,54.11697003,41221.62694
20115,2006,20.96179313,54.1115993,43220.40404
20115,2007,30.80517346,52.74222204,32983.28996
20115,2008,50.12039942,48.19184891,26242.76569
20115,2009,43.55788837,42.10580667,22166.2492
20115,2010,28.18134654,46.41866443,71831.52633
20115,2011,14.57074522,46.58447829,74864.60101
20115,2012,23.0263184,43.68631443,15080.00352
20115,2013,NA,44.01048111,15351.63682
20115,2014,NA,53.12270997,NA
20117,1982,7.791197395,NA,NA
20117,1987,53.39704267,NA,NA
20117,1992,54.47761935,NA,NA
20117,1997,76.32323451,NA,15414.07424
20117,1998,NA,24.28363174,16222.74415
20117,1999,NA,23.39289998,17009.25872
20117,2000,21.3237874,23.61324519,17576.289
20117,2001,38.87042945,21.16952327,20675.72347
20117,2002,-31.05644342,21.62271052,14350.28668
20117,2003,35.40609008,23.00399754,13675.44849
20117,2004,124.867629,24.74310713,13266.23381
20117,2005,124.5306299,24.06039559,16519.32618
20117,2006,113.3393506,23.74883024,18014.65134
20117,2007,57.33049494,21.44260853,14117.95593
20117,2008,101.1807444,19.82630411,10619.51796
20117,2009,111.8631455,17.60196215,9111.311182
20117,2010,52.92213337,20.08939528,22408.19512
20117,2011,180.7219373,20.02772332,22056.06361
20117,2012,91.76959431,19.18335173,13461.06916
20117,2013,NA,19.91682225,35267.60332
20117,2014,NA,24.13584658,NA
20119,1982,3.107584437,NA,NA
20119,1987,47.88520453,NA,NA
20119,1992,43.94290396,NA,NA
20119,1997,35.84141816,NA,13811.77862
20119,1998,NA,NA,14536.38716
20119,1999,NA,NA,15241.1434
20119,2000,37.20840729,NA,15749.23079
20119,2001,11.05922937,NA,18526.47853
20119,2002,12.12780103,NA,12858.57196
20119,2003,37.84321801,NA,12253.88331
20119,2004,29.87847156,NA,11887.20656
20119,2005,44.25380269,NA,18066.18
20119,2006,0.586468443,NA,20176.24456
20119,2007,62.99452403,NA,16085.27765
20119,2008,26.89766337,NA,9425.172688
20119,2009,66.35943557,NA,11594.11636
20119,2010,121.8911474,NA,22092.83513
20119,2011,143.3986897,NA,17274.21751
20119,2012,139.0512613,NA,15799.69277
20119,2013,NA,NA,58126.39501
20121,1982,-32.26482856,NA,NA
20121,1987,16.1656765,NA,NA
20121,1992,25.75187937,NA,NA
20121,1997,-8.72574371,NA,27926.44233
20121,1998,NA,18.98031743,29412.53888
20121,1999,NA,18.40630001,30995.00346
20121,2000,-27.29219026,18.59328368,34386.89494
20121,2001,-15.16361223,18.25296138,46030.62695
20121,2002,-21.21686407,18.71843668,54896.7806
20121,2003,6.783425906,19.5962265,59558.72018
20121,2004,18.11743554,20.24612154,46026.91029
20121,2005,-13.48620626,19.69425297,68589.77435
20121,2006,-37.94941879,19.76968514,10458.27399
20121,2007,-34.27313954,19.42111112,43693.81376
20121,2008,-21.03600982,17.57804844,91492.32372
20121,2009,5.412470352,15.45343683,115511.3584
20121,2010,7.991431829,16.43781369,64647.91914
20121,2011,19.60306277,16.26140434,41280.72289
20121,2012,-6.215871328,15.0894422,20237.42242
20121,2013,NA,15.92012569,14530.39102
20121,2014,NA,18.56388201,NA
20123,1982,-1.951184555,NA,NA
20123,1987,44.4509308,NA,NA
20123,1992,33.43254727,NA,NA
20123,1997,84.74540566,NA,16291.39952
20123,1998,NA,21.86633146,17146.09662
20123,1999,NA,21.72916869,17977.37736
20123,2000,23.64795584,21.65026837,18576.68139
20123,2001,24.65587201,19.72852065,21852.52685
20123,2002,4.51119566,20.3991622,15167.06419
20123,2003,63.10701049,21.95567941,14453.81613
20123,2004,45.3852365,23.00194401,14021.31011
20123,2005,40.88014505,21.51477981,17229.91987
20123,2006,37.23701147,21.44160907,21975.52269
20123,2007,45.90562781,20.58245423,16339.62549
20123,2008,106.7464013,18.32743444,11436.41185
20123,2009,38.26367421,15.35508689,8301.127139
20123,2010,46.32690341,17.51758978,29442.9747
20123,2011,112.1526581,17.72295181,23855.53896
20123,2012,63.00091434,16.33880409,13457.43148
20123,2013,NA,16.37460828,35267.78555
20123,2014,NA,21.01869882,NA
20125,1982,-8.720662989,NA,NA
20125,1987,2.498259101,NA,NA
20125,1992,26.5942704,NA,NA
20125,1997,50.61458726,NA,8595.080729
20125,1998,NA,5.888170137,9046.005192
20125,1999,NA,5.283483715,9484.575559
20125,2000,-2.165188197,5.02204505,10301.74316
20125,2001,-21.82613361,4.948923457,13665.78697
20125,2002,-35.58442192,5.440899335,16143.78431
20125,2003,9.218713941,5.224051866,17363.69989
20125,2004,13.80363836,5.837825839,13398.67099
20125,2005,12.79706329,5.537911413,16173.76607
20125,2006,1.127070534,5.076259451,20752.97795
20125,2007,-1.092021062,5.154414384,21223.97647
20125,2008,-25.6330946,5.318371918,28569.56906
20125,2009,15.818665,5.276214061,30811.35698
20125,2010,14.38791337,5.846575487,25375.36585
20125,2011,12.09155588,5.447037097,29255.43879
20125,2012,69.06845465,5.467086701,12828.73331
20125,2013,NA,5.793517215,19788.29993
20125,2014,NA,5.831036768,NA
20127,1982,-2.976775149,NA,NA
20127,1987,5.715199403,NA,NA
20127,1992,25.14737631,NA,NA
20127,1997,29.44314986,NA,15416.64262
20127,1998,NA,6.041412948,16225.44728
20127,1999,NA,5.407683293,17012.0929
20127,2000,-3.254135443,5.057292479,17579.21766
20127,2001,8.258826207,4.946458952,20679.16858
20127,2002,-4.156959131,5.529384705,14352.6778
20127,2003,11.82176492,5.278122895,13677.72717
20127,2004,16.76969553,5.958795597,13268.4443
20127,2005,15.39122616,5.52720041,16522.90627
20127,2006,7.683369153,5.030109344,18018.90347
20127,2007,2.374306186,5.133596997,14121.77905
20127,2008,7.879331426,5.403437399,10623.00183
20127,2009,66.17298838,5.395721941,9114.537641
20127,2010,36.62934767,6.079607091,22414.26747
20127,2011,36.85816061,5.632360806,22068.61382
20127,2012,48.83166692,5.687841144,15079.67568
20127,2013,NA,5.992698826,15350.78247
20127,2014,NA,6.021669235,NA
20129,1982,14.1908116,NA,NA
20129,1987,21.53513959,NA,NA
20129,1992,6.670483111,NA,NA
20129,1997,38.16578656,NA,13814.78816
20129,1998,NA,NA,14539.55459
20129,1999,NA,NA,15244.4644
20129,2000,47.38824152,NA,15752.6625
20129,2001,29.23307099,NA,18530.51538
20129,2002,-3.118640866,NA,12861.3738
20129,2003,33.56343504,NA,12256.55339
20129,2004,32.64806642,NA,11889.79675
20129,2005,56.37056647,NA,18069.36309
20129,2006,15.91801372,NA,20179.18441
20129,2007,15.06448066,NA,16087.96451
